<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.07.01	11:15:00	1.04525	1.04575	1.04452	1.04550	1257	0	0
2022.07.01	11:30:00	1.04550	1.04590	1.04518	1.04555	1330	0	0
2022.07.01	11:45:00	1.04555	1.04599	1.04536	1.04583	1143	0	0
2022.07.01	12:00:00	1.04587	1.04678	1.04526	1.04536	1634	0	0
2022.07.01	12:15:00	1.04530	1.04573	1.04506	1.04545	1238	0	0
2022.07.01	12:30:00	1.04545	1.04692	1.04544	1.04622	1057	0	0
2022.07.01	12:45:00	1.04624	1.04636	1.04560	1.04560	1093	0	0
2022.07.01	13:00:00	1.04560	1.04651	1.04540	1.04626	1151	0	0
2022.07.01	13:15:00	1.04625	1.04687	1.04622	1.04652	842	0	0
2022.07.01	13:30:00	1.04652	1.04742	1.04586	1.04613	1085	0	0
2022.07.01	13:45:00	1.04612	1.04615	1.04480	1.04506	1025	0	0
2022.07.01	14:00:00	1.04506	1.04598	1.04451	1.04557	1295	0	0
2022.07.01	14:15:00	1.04558	1.04598	1.04494	1.04537	1275	0	0
2022.07.01	14:30:00	1.04537	1.04540	1.04363	1.04394	1162	0	0
2022.07.01	14:45:00	1.04394	1.04416	1.04318	1.04362	1398	0	0
2022.07.01	15:00:00	1.04361	1.04394	1.04234	1.04242	1275	0	0
2022.07.01	15:15:00	1.04241	1.04260	1.04154	1.04156	1353	0	0
2022.07.01	15:30:00	1.04158	1.04220	1.04141	1.04211	1123	0	0
2022.07.01	15:45:00	1.04211	1.04222	1.04066	1.04067	1161	0	0
2022.07.01	16:00:00	1.04067	1.04128	1.04010	1.04017	1164	0	0
2022.07.01	16:15:00	1.04016	1.04079	1.03926	1.04014	1300	0	0
2022.07.01	16:30:00	1.04016	1.04074	1.03970	1.03991	1465	0	0
2022.07.01	16:45:00	1.03992	1.04100	1.03961	1.03995	1479	0	0
2022.07.01	17:00:00	1.03995	1.04130	1.03735	1.03772	2523	0	0
2022.07.01	17:15:00	1.03772	1.03878	1.03655	1.03730	2221	0	0
2022.07.01	17:30:00	1.03732	1.03810	1.03684	1.03774	2146	0	0
2022.07.01	17:45:00	1.03775	1.03998	1.03715	1.03900	2307	0	0
2022.07.01	18:00:00	1.03902	1.03929	1.03840	1.03888	1923	0	0
2022.07.01	18:15:00	1.03889	1.04064	1.03886	1.04031	1420	0	0
2022.07.01	18:30:00	1.04029	1.04188	1.04024	1.04158	1399	0	0
2022.07.01	18:45:00	1.04158	1.04199	1.04071	1.04074	1416	0	0
2022.07.01	19:00:00	1.04074	1.04105	1.04014	1.04034	1139	0	0
2022.07.01	19:15:00	1.04032	1.04109	1.04023	1.04042	1162	0	0
2022.07.01	19:30:00	1.04041	1.04119	1.03997	1.04104	1082	0	0
2022.07.01	19:45:00	1.04103	1.04130	1.04000	1.04014	1138	0	0
2022.07.01	20:00:00	1.04015	1.04015	1.03944	1.03971	1039	0	0
2022.07.01	20:15:00	1.03971	1.03979	1.03933	1.03962	733	0	0
2022.07.01	20:30:00	1.03962	1.04038	1.03962	1.04038	714	0	0
2022.07.01	20:45:00	1.04038	1.04125	1.04014	1.04108	689	0	0
2022.07.01	21:00:00	1.04108	1.04164	1.04108	1.04158	734	0	0
2022.07.01	21:15:00	1.04160	1.04237	1.04142	1.04215	716	0	0
2022.07.01	21:30:00	1.04214	1.04284	1.04214	1.04283	469	0	0
2022.07.01	21:45:00	1.04283	1.04323	1.04216	1.04238	876	0	0
2022.07.01	22:00:00	1.04239	1.04300	1.04218	1.04300	643	0	0
2022.07.01	22:15:00	1.04302	1.04306	1.04217	1.04223	598	0	0
2022.07.01	22:30:00	1.04222	1.04287	1.04220	1.04266	414	0	0
2022.07.01	22:45:00	1.04265	1.04295	1.04238	1.04284	685	0	0
2022.07.01	23:00:00	1.04286	1.04304	1.04271	1.04301	343	0	0
2022.07.01	23:15:00	1.04301	1.04327	1.04297	1.04327	134	0	0
2022.07.01	23:30:00	1.04327	1.04329	1.04270	1.04270	86	0	0
2022.07.01	23:45:00	1.04275	1.04279	1.04244	1.04246	194	0	0
2022.07.04	00:00:00	1.04193	1.04254	1.04193	1.04253	89	0	39
2022.07.04	00:15:00	1.04255	1.04256	1.04168	1.04230	113	0	35
2022.07.04	00:30:00	1.04232	1.04232	1.04225	1.04230	36	0	35
2022.07.04	00:45:00	1.04246	1.04248	1.04212	1.04228	78	0	4
2022.07.04	01:00:00	1.04228	1.04350	1.04211	1.04340	471	0	0
2022.07.04	01:15:00	1.04332	1.04354	1.04306	1.04338	433	0	0
2022.07.04	01:30:00	1.04338	1.04354	1.04312	1.04342	310	0	0
2022.07.04	01:45:00	1.04342	1.04366	1.04320	1.04366	333	0	0
2022.07.04	02:00:00	1.04364	1.04364	1.04326	1.04346	391	0	0
2022.07.04	02:15:00	1.04346	1.04371	1.04342	1.04370	373	0	0
2022.07.04	02:30:00	1.04370	1.04372	1.04302	1.04303	597	0	0
2022.07.04	02:45:00	1.04303	1.04339	1.04290	1.04324	665	0	0
2022.07.04	03:00:00	1.04324	1.04419	1.04324	1.04400	1150	0	0
2022.07.04	03:15:00	1.04400	1.04445	1.04400	1.04424	754	0	0
2022.07.04	03:30:00	1.04424	1.04435	1.04344	1.04351	606	0	0
2022.07.04	03:45:00	1.04351	1.04361	1.04307	1.04339	848	0	0
2022.07.04	04:00:00	1.04340	1.04359	1.04305	1.04309	895	0	0
2022.07.04	04:15:00	1.04310	1.04328	1.04263	1.04309	866	0	0
2022.07.04	04:30:00	1.04309	1.04361	1.04304	1.04359	956	0	0
2022.07.04	04:45:00	1.04359	1.04398	1.04333	1.04334	987	0	0
2022.07.04	05:00:00	1.04334	1.04369	1.04312	1.04344	960	0	0
2022.07.04	05:15:00	1.04345	1.04352	1.04280	1.04284	686	0	0
2022.07.04	05:30:00	1.04284	1.04305	1.04266	1.04274	568	0	0
2022.07.04	05:45:00	1.04274	1.04329	1.04263	1.04316	629	0	0
2022.07.04	06:00:00	1.04318	1.04344	1.04302	1.04340	397	0	0
2022.07.04	06:15:00	1.04340	1.04390	1.04335	1.04374	511	0	0
2022.07.04	06:30:00	1.04374	1.04374	1.04289	1.04295	552	0	0
2022.07.04	06:45:00	1.04295	1.04304	1.04246	1.04261	554	0	0
2022.07.04	07:00:00	1.04261	1.04274	1.04246	1.04271	446	0	0
2022.07.04	07:15:00	1.04271	1.04290	1.04268	1.04282	340	0	0
2022.07.04	07:30:00	1.04282	1.04287	1.04256	1.04260	253	0	0
2022.07.04	07:45:00	1.04260	1.04282	1.04260	1.04275	287	0	0
2022.07.04	08:00:00	1.04277	1.04315	1.04263	1.04315	434	0	0
2022.07.04	08:15:00	1.04315	1.04318	1.04279	1.04290	355	0	0
2022.07.04	08:30:00	1.04289	1.04341	1.04289	1.04333	544	0	0
2022.07.04	08:45:00	1.04333	1.04340	1.04278	1.04330	522	0	0
2022.07.04	09:00:00	1.04330	1.04387	1.04310	1.04311	982	0	0
2022.07.04	09:15:00	1.04307	1.04357	1.04304	1.04337	732	0	0
2022.07.04	09:30:00	1.04337	1.04348	1.04227	1.04304	993	0	0
2022.07.04	09:45:00	1.04303	1.04320	1.04220	1.04251	939	0	0
2022.07.04	10:00:00	1.04251	1.04369	1.04251	1.04308	1492	0	0
2022.07.04	10:15:00	1.04308	1.04380	1.04262	1.04377	1236	0	0
2022.07.04	10:30:00	1.04376	1.04388	1.04315	1.04316	1058	0	0
2022.07.04	10:45:00	1.04316	1.04332	1.04288	1.04306	1025	0	0
2022.07.04	11:00:00	1.04306	1.04311	1.04208	1.04244	970	0	0
2022.07.04	11:15:00	1.04245	1.04282	1.04231	1.04280	942	0	0
2022.07.04	11:30:00	1.04280	1.04288	1.04240	1.04260	730	0	0
2022.07.04	11:45:00	1.04260	1.04390	1.04258	1.04377	844	0	0
2022.07.04	12:00:00	1.04378	1.04412	1.04351	1.04376	1017	0	0
2022.07.04	12:15:00	1.04375	1.04406	1.04352	1.04397	694	0	0
2022.07.04	12:30:00	1.04397	1.04572	1.04371	1.04454	1441	0	0
2022.07.04	12:45:00	1.04453	1.04464	1.04414	1.04421	881	0	0
2022.07.04	13:00:00	1.04422	1.04480	1.04413	1.04446	692	0	0
2022.07.04	13:15:00	1.04446	1.04518	1.04446	1.04514	828	0	0
2022.07.04	13:30:00	1.04514	1.04557	1.04493	1.04542	668	0	0
2022.07.04	13:45:00	1.04542	1.04559	1.04487	1.04519	770	0	0
2022.07.04	14:00:00	1.04519	1.04628	1.04490	1.04613	834	0	0
2022.07.04	14:15:00	1.04614	1.04619	1.04537	1.04600	775	0	0
2022.07.04	14:30:00	1.04599	1.04617	1.04548	1.04568	737	0	0
2022.07.04	14:45:00	1.04570	1.04596	1.04506	1.04522	852	0	0
2022.07.04	15:00:00	1.04521	1.04581	1.04492	1.04547	969	0	0
2022.07.04	15:15:00	1.04551	1.04580	1.04517	1.04549	678	0	0
2022.07.04	15:30:00	1.04551	1.04554	1.04467	1.04479	703	0	0
2022.07.04	15:45:00	1.04477	1.04526	1.04455	1.04512	616	0	0
2022.07.04	16:00:00	1.04514	1.04540	1.04475	1.04514	697	0	0
2022.07.04	16:15:00	1.04514	1.04568	1.04512	1.04525	712	0	0
2022.07.04	16:30:00	1.04528	1.04550	1.04488	1.04550	683	0	0
2022.07.04	16:45:00	1.04550	1.04577	1.04442	1.04460	872	0	0
2022.07.04	17:00:00	1.04460	1.04474	1.04351	1.04353	1076	0	0
2022.07.04	17:15:00	1.04352	1.04376	1.04324	1.04334	817	0	0
2022.07.04	17:30:00	1.04334	1.04347	1.04310	1.04343	875	0	0
2022.07.04	17:45:00	1.04344	1.04372	1.04224	1.04235	1184	0	0
2022.07.04	18:00:00	1.04233	1.04349	1.04225	1.04330	1059	0	0
2022.07.04	18:15:00	1.04330	1.04335	1.04253	1.04296	786	0	0
2022.07.04	18:30:00	1.04297	1.04300	1.04172	1.04212	732	0	0
2022.07.04	18:45:00	1.04212	1.04286	1.04191	1.04275	533	0	0
2022.07.04	19:00:00	1.04275	1.04310	1.04269	1.04300	433	0	0
2022.07.04	19:15:00	1.04299	1.04299	1.04223	1.04239	495	0	0
2022.07.04	19:30:00	1.04239	1.04239	1.04201	1.04232	460	0	0
2022.07.04	19:45:00	1.04232	1.04248	1.04222	1.04234	323	0	0
2022.07.04	20:00:00	1.04235	1.04248	1.04192	1.04197	210	0	0
2022.07.04	20:15:00	1.04197	1.04220	1.04185	1.04214	133	0	0
2022.07.04	20:30:00	1.04212	1.04212	1.04194	1.04210	110	0	0
2022.07.04	20:45:00	1.04210	1.04224	1.04206	1.04214	127	0	0
2022.07.04	21:00:00	1.04214	1.04238	1.04214	1.04235	271	0	0
2022.07.04	21:15:00	1.04235	1.04249	1.04231	1.04242	148	0	0
2022.07.04	21:30:00	1.04241	1.04248	1.04235	1.04246	166	0	0
2022.07.04	21:45:00	1.04246	1.04252	1.04222	1.04250	165	0	0
2022.07.04	22:00:00	1.04250	1.04252	1.04218	1.04226	88	0	0
2022.07.04	22:15:00	1.04226	1.04230	1.04213	1.04222	93	0	0
2022.07.04	22:30:00	1.04220	1.04231	1.04218	1.04218	61	0	0
2022.07.04	22:45:00	1.04217	1.04248	1.04214	1.04237	133	0	0
2022.07.04	23:00:00	1.04239	1.04253	1.04220	1.04220	221	0	0
2022.07.04	23:15:00	1.04220	1.04240	1.04216	1.04234	153	0	0
2022.07.04	23:30:00	1.04233	1.04234	1.04228	1.04232	95	0	0
2022.07.04	23:45:00	1.04232	1.04236	1.04218	1.04227	147	0	0
2022.07.05	00:00:00	1.04202	1.04207	1.04189	1.04194	99	0	44
2022.07.05	00:15:00	1.04203	1.04215	1.04181	1.04206	87	0	30
2022.07.05	00:30:00	1.04206	1.04211	1.04204	1.04209	46	0	29
2022.07.05	00:45:00	1.04235	1.04238	1.04190	1.04234	104	0	4
2022.07.05	01:00:00	1.04230	1.04278	1.04230	1.04242	201	0	0
2022.07.05	01:15:00	1.04241	1.04267	1.04222	1.04253	419	0	0
2022.07.05	01:30:00	1.04255	1.04269	1.04231	1.04247	292	0	0
2022.07.05	01:45:00	1.04248	1.04275	1.04239	1.04274	455	0	0
2022.07.05	02:00:00	1.04275	1.04340	1.04266	1.04336	662	0	0
2022.07.05	02:15:00	1.04336	1.04363	1.04325	1.04326	367	0	0
2022.07.05	02:30:00	1.04331	1.04339	1.04311	1.04322	518	0	0
2022.07.05	02:45:00	1.04321	1.04348	1.04313	1.04327	506	0	0
2022.07.05	03:00:00	1.04328	1.04356	1.04298	1.04341	781	0	0
2022.07.05	03:15:00	1.04341	1.04341	1.04272	1.04298	760	0	0
2022.07.05	03:30:00	1.04298	1.04334	1.04283	1.04327	814	0	0
2022.07.05	03:45:00	1.04328	1.04356	1.04319	1.04338	869	0	0
2022.07.05	04:00:00	1.04339	1.04358	1.04295	1.04303	846	0	0
2022.07.05	04:15:00	1.04306	1.04306	1.04233	1.04290	858	0	0
2022.07.05	04:30:00	1.04289	1.04383	1.04273	1.04342	972	0	0
2022.07.05	04:45:00	1.04342	1.04374	1.04324	1.04352	774	0	0
2022.07.05	05:00:00	1.04353	1.04357	1.04319	1.04327	667	0	0
2022.07.05	05:15:00	1.04327	1.04347	1.04293	1.04303	597	0	0
2022.07.05	05:30:00	1.04303	1.04324	1.04290	1.04323	608	0	0
2022.07.05	05:45:00	1.04323	1.04324	1.04284	1.04296	509	0	0
2022.07.05	06:00:00	1.04296	1.04309	1.04277	1.04307	354	0	0
2022.07.05	06:15:00	1.04307	1.04318	1.04288	1.04306	347	0	0
2022.07.05	06:30:00	1.04307	1.04367	1.04305	1.04348	447	0	0
2022.07.05	06:45:00	1.04348	1.04362	1.04326	1.04348	433	0	0
2022.07.05	07:00:00	1.04345	1.04359	1.04302	1.04354	459	0	0
2022.07.05	07:15:00	1.04354	1.04375	1.04337	1.04369	429	0	0
2022.07.05	07:30:00	1.04369	1.04371	1.04293	1.04362	981	0	0
2022.07.05	07:45:00	1.04362	1.04378	1.04340	1.04378	557	0	0
2022.07.05	08:00:00	1.04378	1.04437	1.04371	1.04428	593	0	0
2022.07.05	08:15:00	1.04428	1.04446	1.04411	1.04426	563	0	0
2022.07.05	08:30:00	1.04426	1.04473	1.04422	1.04463	620	0	0
2022.07.05	08:45:00	1.04467	1.04490	1.04423	1.04426	799	0	0
2022.07.05	09:00:00	1.04427	1.04427	1.04330	1.04333	910	0	0
2022.07.05	09:15:00	1.04333	1.04382	1.04322	1.04360	752	0	0
2022.07.05	09:30:00	1.04360	1.04363	1.04299	1.04312	897	0	0
2022.07.05	09:45:00	1.04312	1.04364	1.04303	1.04359	768	0	0
2022.07.05	10:00:00	1.04359	1.04398	1.04001	1.04031	1796	0	0
2022.07.05	10:15:00	1.04030	1.04042	1.03830	1.03854	1781	0	0
2022.07.05	10:30:00	1.03856	1.03873	1.03739	1.03781	1647	0	0
2022.07.05	10:45:00	1.03782	1.03855	1.03659	1.03750	1663	0	0
2022.07.05	11:00:00	1.03749	1.03759	1.03527	1.03553	1806	0	0
2022.07.05	11:15:00	1.03550	1.03604	1.03309	1.03354	1956	0	0
2022.07.05	11:30:00	1.03346	1.03421	1.03254	1.03280	1821	0	0
2022.07.05	11:45:00	1.03283	1.03317	1.03059	1.03071	1908	0	0
2022.07.05	12:00:00	1.03073	1.03178	1.02976	1.03168	1608	0	0
2022.07.05	12:15:00	1.03166	1.03249	1.03090	1.03096	1489	0	0
2022.07.05	12:30:00	1.03096	1.03096	1.02970	1.03024	1462	0	0
2022.07.05	12:45:00	1.03024	1.03024	1.02805	1.02956	1734	0	0
2022.07.05	13:00:00	1.02956	1.03021	1.02939	1.02988	1382	0	0
2022.07.05	13:15:00	1.02988	1.03029	1.02922	1.02960	1233	0	0
2022.07.05	13:30:00	1.02960	1.03032	1.02916	1.03023	1114	0	0
2022.07.05	13:45:00	1.03025	1.03065	1.02965	1.02997	1109	0	0
2022.07.05	14:00:00	1.02998	1.03035	1.02942	1.02942	1076	0	0
2022.07.05	14:15:00	1.02942	1.02969	1.02888	1.02933	1151	0	0
2022.07.05	14:30:00	1.02933	1.02981	1.02864	1.02978	860	0	0
2022.07.05	14:45:00	1.02977	1.03019	1.02874	1.02962	1150	0	0
2022.07.05	15:00:00	1.02960	1.02981	1.02860	1.02899	1446	0	0
2022.07.05	15:15:00	1.02900	1.03012	1.02843	1.02962	1555	0	0
2022.07.05	15:30:00	1.02962	1.02964	1.02843	1.02944	1629	0	0
2022.07.05	15:45:00	1.02943	1.02947	1.02857	1.02920	1579	0	0
2022.07.05	16:00:00	1.02918	1.02937	1.02757	1.02828	1745	0	0
2022.07.05	16:15:00	1.02830	1.02855	1.02591	1.02630	1759	0	0
2022.07.05	16:30:00	1.02631	1.02706	1.02550	1.02692	1819	0	0
2022.07.05	16:45:00	1.02691	1.02746	1.02578	1.02612	1664	0	0
2022.07.05	17:00:00	1.02611	1.02667	1.02519	1.02648	1750	0	0
2022.07.05	17:15:00	1.02649	1.02668	1.02519	1.02582	1562	0	0
2022.07.05	17:30:00	1.02580	1.02631	1.02468	1.02533	1474	0	0
2022.07.05	17:45:00	1.02533	1.02540	1.02383	1.02424	1694	0	0
2022.07.05	18:00:00	1.02424	1.02455	1.02368	1.02386	1343	0	0
2022.07.05	18:15:00	1.02384	1.02470	1.02374	1.02440	1111	0	0
2022.07.05	18:30:00	1.02439	1.02548	1.02400	1.02540	1234	0	0
2022.07.05	18:45:00	1.02540	1.02612	1.02537	1.02538	1019	0	0
2022.07.05	19:00:00	1.02539	1.02554	1.02418	1.02420	1022	0	0
2022.07.05	19:15:00	1.02420	1.02452	1.02352	1.02409	1036	0	0
2022.07.05	19:30:00	1.02409	1.02475	1.02409	1.02446	815	0	0
2022.07.05	19:45:00	1.02446	1.02455	1.02382	1.02450	825	0	0
2022.07.05	20:00:00	1.02451	1.02488	1.02396	1.02485	814	0	0
2022.07.05	20:15:00	1.02485	1.02574	1.02485	1.02519	776	0	0
2022.07.05	20:30:00	1.02520	1.02525	1.02464	1.02470	616	0	0
2022.07.05	20:45:00	1.02474	1.02529	1.02474	1.02525	500	0	0
2022.07.05	21:00:00	1.02525	1.02595	1.02500	1.02589	664	0	0
2022.07.05	21:15:00	1.02589	1.02658	1.02545	1.02651	805	0	0
2022.07.05	21:30:00	1.02651	1.02708	1.02641	1.02698	767	0	0
2022.07.05	21:45:00	1.02697	1.02706	1.02603	1.02618	1068	0	0
2022.07.05	22:00:00	1.02617	1.02666	1.02582	1.02620	860	0	0
2022.07.05	22:15:00	1.02620	1.02630	1.02562	1.02624	626	0	0
2022.07.05	22:30:00	1.02624	1.02678	1.02622	1.02669	687	0	0
2022.07.05	22:45:00	1.02669	1.02712	1.02626	1.02663	671	0	0
2022.07.05	23:00:00	1.02659	1.02677	1.02648	1.02672	257	0	0
2022.07.05	23:15:00	1.02673	1.02677	1.02637	1.02657	172	0	0
2022.07.05	23:30:00	1.02656	1.02693	1.02656	1.02678	212	0	0
2022.07.05	23:45:00	1.02679	1.02681	1.02636	1.02641	219	0	0
2022.07.06	00:00:00	1.02681	1.02684	1.02647	1.02649	79	0	13
2022.07.06	00:15:00	1.02646	1.02664	1.02645	1.02660	59	0	22
2022.07.06	00:30:00	1.02659	1.02665	1.02644	1.02644	27	0	19
2022.07.06	00:45:00	1.02644	1.02678	1.02644	1.02655	106	0	4
2022.07.06	01:00:00	1.02664	1.02708	1.02658	1.02704	236	0	0
2022.07.06	01:15:00	1.02705	1.02708	1.02657	1.02675	421	0	0
2022.07.06	01:30:00	1.02675	1.02717	1.02675	1.02715	496	0	0
2022.07.06	01:45:00	1.02715	1.02715	1.02678	1.02680	270	0	0
2022.07.06	02:00:00	1.02681	1.02695	1.02668	1.02669	269	0	0
2022.07.06	02:15:00	1.02670	1.02679	1.02636	1.02642	470	0	0
2022.07.06	02:30:00	1.02642	1.02646	1.02617	1.02634	422	0	0
2022.07.06	02:45:00	1.02635	1.02637	1.02558	1.02567	588	0	0
2022.07.06	03:00:00	1.02567	1.02662	1.02537	1.02651	825	0	0
2022.07.06	03:15:00	1.02651	1.02658	1.02572	1.02590	728	0	0
2022.07.06	03:30:00	1.02590	1.02645	1.02587	1.02644	698	0	0
2022.07.06	03:45:00	1.02644	1.02674	1.02625	1.02664	877	0	0
2022.07.06	04:00:00	1.02665	1.02715	1.02647	1.02694	715	0	0
2022.07.06	04:15:00	1.02695	1.02702	1.02552	1.02563	1028	0	0
2022.07.06	04:30:00	1.02565	1.02638	1.02564	1.02594	1355	0	0
2022.07.06	04:45:00	1.02595	1.02669	1.02585	1.02618	1076	0	0
2022.07.06	05:00:00	1.02618	1.02700	1.02596	1.02689	1066	0	0
2022.07.06	05:15:00	1.02689	1.02694	1.02633	1.02644	846	0	0
2022.07.06	05:30:00	1.02644	1.02687	1.02602	1.02638	762	0	0
2022.07.06	05:45:00	1.02636	1.02664	1.02623	1.02655	693	0	0
2022.07.06	06:00:00	1.02657	1.02684	1.02626	1.02643	556	0	0
2022.07.06	06:15:00	1.02643	1.02683	1.02635	1.02639	748	0	0
2022.07.06	06:30:00	1.02639	1.02690	1.02627	1.02689	597	0	0
2022.07.06	06:45:00	1.02689	1.02699	1.02626	1.02639	565	0	0
2022.07.06	07:00:00	1.02639	1.02661	1.02606	1.02616	591	0	0
2022.07.06	07:15:00	1.02616	1.02628	1.02546	1.02559	596	0	0
2022.07.06	07:30:00	1.02559	1.02560	1.02475	1.02501	689	0	0
2022.07.06	07:45:00	1.02501	1.02508	1.02393	1.02470	736	0	0
2022.07.06	08:00:00	1.02470	1.02524	1.02450	1.02515	644	0	0
2022.07.06	08:15:00	1.02514	1.02521	1.02443	1.02456	709	0	0
2022.07.06	08:30:00	1.02458	1.02475	1.02426	1.02458	761	0	0
2022.07.06	08:45:00	1.02458	1.02518	1.02457	1.02473	870	0	0
2022.07.06	09:00:00	1.02466	1.02571	1.02385	1.02563	1592	0	0
2022.07.06	09:15:00	1.02563	1.02606	1.02514	1.02569	1188	0	0
2022.07.06	09:30:00	1.02569	1.02670	1.02497	1.02659	1385	0	0
2022.07.06	09:45:00	1.02659	1.02765	1.02622	1.02692	1343	0	0
2022.07.06	10:00:00	1.02692	1.02717	1.02560	1.02585	1810	0	0
2022.07.06	10:15:00	1.02585	1.02740	1.02562	1.02681	1551	0	0
2022.07.06	10:30:00	1.02683	1.02687	1.02575	1.02588	1569	0	0
2022.07.06	10:45:00	1.02589	1.02603	1.02536	1.02588	1410	0	0
2022.07.06	11:00:00	1.02589	1.02743	1.02540	1.02647	1607	0	0
2022.07.06	11:15:00	1.02648	1.02651	1.02560	1.02560	1288	0	0
2022.07.06	11:30:00	1.02564	1.02636	1.02428	1.02438	1462	0	0
2022.07.06	11:45:00	1.02440	1.02483	1.02264	1.02445	1534	0	0
2022.07.06	12:00:00	1.02445	1.02446	1.02291	1.02296	1816	0	0
2022.07.06	12:15:00	1.02296	1.02368	1.02249	1.02310	1546	0	0
2022.07.06	12:30:00	1.02310	1.02316	1.02208	1.02287	1300	0	0
2022.07.06	12:45:00	1.02287	1.02310	1.02227	1.02232	1174	0	0
2022.07.06	13:00:00	1.02232	1.02274	1.02124	1.02158	1160	0	0
2022.07.06	13:15:00	1.02162	1.02220	1.02152	1.02205	998	0	0
2022.07.06	13:30:00	1.02205	1.02230	1.02008	1.02036	1121	0	0
2022.07.06	13:45:00	1.02036	1.02061	1.01863	1.01955	1404	0	0
2022.07.06	14:00:00	1.01955	1.02012	1.01867	1.01906	1328	0	0
2022.07.06	14:15:00	1.01906	1.01994	1.01898	1.01921	1058	0	0
2022.07.06	14:30:00	1.01922	1.01961	1.01879	1.01947	1203	0	0
2022.07.06	14:45:00	1.01947	1.01953	1.01803	1.01927	1403	0	0
2022.07.06	15:00:00	1.01919	1.01933	1.01748	1.01764	1513	0	0
2022.07.06	15:15:00	1.01761	1.01843	1.01663	1.01690	1551	0	0
2022.07.06	15:30:00	1.01688	1.01774	1.01671	1.01766	1604	0	0
2022.07.06	15:45:00	1.01768	1.01887	1.01748	1.01872	1278	0	0
2022.07.06	16:00:00	1.01872	1.02008	1.01844	1.01924	1181	0	0
2022.07.06	16:15:00	1.01923	1.01974	1.01883	1.01916	1056	0	0
2022.07.06	16:30:00	1.01917	1.02010	1.01856	1.01962	1531	0	0
2022.07.06	16:45:00	1.01961	1.01961	1.01764	1.01770	2081	0	0
2022.07.06	17:00:00	1.01752	1.01877	1.01681	1.01738	2433	0	0
2022.07.06	17:15:00	1.01738	1.01819	1.01618	1.01770	2233	0	0
2022.07.06	17:30:00	1.01770	1.01859	1.01722	1.01760	2026	0	0
2022.07.06	17:45:00	1.01760	1.01974	1.01752	1.01935	2077	0	0
2022.07.06	18:00:00	1.01934	1.01956	1.01838	1.01887	1800	0	0
2022.07.06	18:15:00	1.01885	1.01908	1.01738	1.01739	1464	0	0
2022.07.06	18:30:00	1.01739	1.01757	1.01668	1.01696	1171	0	0
2022.07.06	18:45:00	1.01696	1.01712	1.01618	1.01706	1262	0	0
2022.07.06	19:00:00	1.01706	1.01736	1.01653	1.01720	1047	0	0
2022.07.06	19:15:00	1.01720	1.01734	1.01674	1.01734	1028	0	0
2022.07.06	19:30:00	1.01733	1.01780	1.01698	1.01738	869	0	0
2022.07.06	19:45:00	1.01738	1.01770	1.01708	1.01731	790	0	0
2022.07.06	20:00:00	1.01730	1.01862	1.01721	1.01858	736	0	0
2022.07.06	20:15:00	1.01858	1.01894	1.01842	1.01873	612	0	0
2022.07.06	20:30:00	1.01872	1.01883	1.01828	1.01843	506	0	0
2022.07.06	20:45:00	1.01844	1.01896	1.01824	1.01862	589	0	0
2022.07.06	21:00:00	1.01863	1.01988	1.01737	1.01902	2436	0	0
2022.07.06	21:15:00	1.01900	1.01906	1.01731	1.01858	1767	0	0
2022.07.06	21:30:00	1.01859	1.01873	1.01795	1.01857	1625	0	0
2022.07.06	21:45:00	1.01856	1.01864	1.01769	1.01814	1188	0	0
2022.07.06	22:00:00	1.01817	1.01868	1.01783	1.01837	942	0	0
2022.07.06	22:15:00	1.01838	1.01880	1.01826	1.01875	700	0	0
2022.07.06	22:30:00	1.01875	1.01883	1.01822	1.01824	617	0	0
2022.07.06	22:45:00	1.01823	1.01867	1.01769	1.01867	872	0	0
2022.07.06	23:00:00	1.01868	1.01885	1.01830	1.01842	484	0	0
2022.07.06	23:15:00	1.01843	1.01852	1.01818	1.01832	291	0	0
2022.07.06	23:30:00	1.01826	1.01848	1.01818	1.01848	227	0	0
2022.07.06	23:45:00	1.01847	1.01853	1.01812	1.01813	205	0	0
2022.07.07	00:00:00	1.01808	1.01837	1.01807	1.01833	391	0	26
2022.07.07	00:15:00	1.01833	1.01835	1.01811	1.01823	58	0	21
2022.07.07	00:30:00	1.01821	1.01826	1.01818	1.01825	35	0	17
2022.07.07	00:45:00	1.01834	1.01834	1.01828	1.01834	41	0	4
2022.07.07	01:00:00	1.01832	1.01885	1.01794	1.01794	310	0	0
2022.07.07	01:15:00	1.01794	1.01832	1.01776	1.01829	335	0	0
2022.07.07	01:30:00	1.01829	1.01860	1.01829	1.01857	299	0	0
2022.07.07	01:45:00	1.01857	1.01878	1.01856	1.01875	337	0	0
2022.07.07	02:00:00	1.01880	1.01880	1.01812	1.01814	615	0	0
2022.07.07	02:15:00	1.01814	1.01867	1.01812	1.01857	256	0	0
2022.07.07	02:30:00	1.01856	1.01872	1.01833	1.01856	287	0	0
2022.07.07	02:45:00	1.01855	1.01866	1.01833	1.01843	486	0	0
2022.07.07	03:00:00	1.01845	1.01848	1.01761	1.01769	974	0	0
2022.07.07	03:15:00	1.01769	1.01852	1.01763	1.01839	664	0	0
